Rec Status,Rec Date,Filter
Recorded,2021-11-18 18:20:12,
Recorded,2021-11-18 18:21:04,
Recorded,2021-11-18 18:21:06,
Recorded,2021-11-18 18:21:06,
Recorded,2021-11-18 18:21:07,
Recorded,2021-11-18 18:21:07,
Recorded,2021-11-18 18:21:08,
Recorded,2021-11-18 18:21:09,
Recorded,2021-11-18 18:21:09,
Recorded,2021-11-18 18:21:10,
Recorded,2021-11-18 18:22:24,
Recorded,2021-11-18 18:22:25,
Recorded,2021-11-18 18:22:25,
Recorded,2021-11-18 18:22:26,
Recorded,2021-11-18 18:22:27,
Recorded,2021-11-18 18:22:28,
Recorded,2021-11-18 18:22:29,
Recorded,2021-11-18 18:24:39,
Recorded,2021-11-18 18:24:40,
Recorded,2021-11-18 18:24:44,
Recorded,2021-11-18 18:24:44,
Recorded,2021-11-18 18:24:45,
Recorded,2021-11-18 18:25:00,
Recorded,2021-11-18 18:25:00,
Recorded,2021-11-18 18:25:08,
Recorded,2021-11-18 18:25:49,
Recorded,2021-11-18 18:25:50,
Recorded,2021-11-18 18:25:50,
Recorded,2021-11-18 18:25:51,
Recorded,2021-11-18 18:25:59,
Recorded,2021-11-18 18:26:06,
Recorded,2021-11-18 18:26:14,
Recorded,2021-11-18 18:26:21,
Recorded,2021-11-18 18:26:37,
Recorded,2021-11-18 18:26:38,
Recorded,2021-11-18 18:26:44,
,,
Recorded,2021-12-07 17:05:17,07/12/21 08:38:19 PM
Recorded,2021-12-07 17:05:20,07/12/21 11:43:05 PM
Recorded,2021-12-07 17:05:21,07/12/21 11:52:07 PM
Recorded,2021-12-07 17:05:21,07/12/21 01:31:53 PM
Recorded,2021-12-07 17:05:22,07/12/21 06:49:01 AM
Recorded,2021-12-07 17:05:23,07/12/21 03:43:59 PM
Recorded,2021-12-07 17:05:23,07/12/21 09:03:14 AM
Recorded,2021-12-07 17:05:24,07/12/21 04:21:20 PM
Recorded,2021-12-07 17:05:25,07/12/21 03:01:20 PM
Recorded,2021-12-07 17:08:45,07/12/21 03:40:21 AM
Recorded,2021-12-07 17:08:47,07/12/21 07:02:49 AM
Recorded,2021-12-07 17:08:48,07/12/21 10:01:14 AM
Recorded,2021-12-07 17:08:48,07/12/21 02:58:00 PM
Recorded,2021-12-07 17:08:48,07/12/21 12:26:21 AM
Recorded,2021-12-07 17:08:49,07/12/21 06:18:55 AM
Recorded,2021-12-07 17:08:49,07/12/21 10:37:41 AM
Recorded,2021-12-07 17:08:50,07/12/21 09:19:56 AM
Recorded,2021-12-07 17:08:50,07/12/21 10:02:34 AM
Recorded,2021-12-07 17:08:51,07/12/21 03:07:40 PM
Recorded,2021-12-07 17:08:51,07/12/21 08:35:13 AM
Recorded,2021-12-07 17:08:51,07/12/21 10:09:19 PM
Recorded,2021-12-07 17:08:52,07/12/21 09:08:48 PM
Recorded,2021-12-07 17:08:52,07/12/21 04:59:52 AM
Recorded,2021-12-07 17:08:53,07/12/21 08:36:04 AM
Recorded,2021-12-07 17:08:54,07/12/21 08:45:03 AM
Recorded,2021-12-07 17:08:54,07/12/21 05:36:36 PM
Recorded,2021-12-07 17:08:55,07/12/21 06:10:59 PM
Recorded,2021-12-07 17:08:58,07/12/21 05:43:57 AM
Recorded,2021-12-07 17:09:03,07/12/21 03:23:46 PM
Recorded,2021-12-07 17:11:54,07/12/21 10:45:57 PM
Recorded,2021-12-07 17:11:55,07/12/21 02:27:26 AM
Recorded,2021-12-07 17:11:55,07/12/21 07:28:36 PM
Recorded,2021-12-07 17:11:56,07/12/21 09:51:11 PM
Recorded,2021-12-07 17:11:56,07/12/21 01:53:53 PM
Recorded,2021-12-07 17:11:57,07/12/21 12:01:11 AM
Recorded,2021-12-07 17:11:57,07/12/21 11:40:27 PM
Recorded,2021-12-07 17:11:58,07/12/21 10:10:57 AM
Recorded,2021-12-07 17:11:58,07/12/21 06:04:42 PM
Recorded,2021-12-07 17:11:59,07/12/21 03:08:38 AM
Recorded,2021-12-07 17:11:59,07/12/21 02:59:11 PM
Recorded,2021-12-07 17:11:59,07/12/21 07:31:30 AM
Recorded,2021-12-07 17:12:00,07/12/21 05:34:57 AM
Recorded,2021-12-07 17:12:00,07/12/21 08:29:51 PM
Recorded,2021-12-07 17:12:01,07/12/21 06:51:11 AM
Recorded,2021-12-07 17:12:01,07/12/21 01:16:36 AM
Recorded,2021-12-07 17:12:02,07/12/21 04:01:00 AM
Recorded,2021-12-07 17:12:02,07/12/21 05:32:27 PM
Recorded,2021-12-07 17:12:03,07/12/21 04:30:56 AM
Recorded,2021-12-07 17:12:03,07/12/21 04:34:56 PM
Recorded,2021-12-07 17:12:04,07/12/21 05:16:19 AM
Recorded,2021-12-07 17:12:04,07/12/21 07:23:29 AM
Recorded,2021-12-07 17:12:05,07/12/21 10:36:02 PM
Recorded,2021-12-07 17:12:06,07/12/21 02:06:46 AM
Recorded,2021-12-07 17:12:07,07/12/21 08:11:36 AM
Recorded,2021-12-07 17:13:00,07/12/21 06:47:29 AM
Recorded,2021-12-07 17:13:00,07/12/21 06:54:14 PM
Recorded,2021-12-07 17:13:01,07/12/21 04:51:27 PM
Recorded,2021-12-07 17:13:02,07/12/21 07:50:22 PM
Recorded,2021-12-07 17:14:51,07/12/21 09:48:18 PM
Recorded,2021-12-07 17:14:52,07/12/21 06:46:19 PM
Recorded,2021-12-07 17:14:52,07/12/21 02:28:25 AM
Recorded,2021-12-07 17:14:53,07/12/21 01:40:08 AM
Recorded,2021-12-07 17:14:53,07/12/21 01:20:49 PM
Recorded,2021-12-07 17:14:54,07/12/21 11:53:09 AM
Recorded,2021-12-07 17:14:54,07/12/21 11:14:56 PM
Recorded,2021-12-07 17:14:55,07/12/21 09:33:42 AM
Recorded,2021-12-07 17:14:55,07/12/21 12:34:57 PM
Recorded,2021-12-07 17:14:56,07/12/21 01:37:29 PM
Recorded,2021-12-07 17:14:56,07/12/21 10:47:49 AM
Recorded,2021-12-07 17:14:56,07/12/21 04:10:10 PM
Recorded,2021-12-07 17:14:57,07/12/21 06:27:52 AM
Recorded,2021-12-07 17:14:59,07/12/21 08:21:32 PM
Recorded,2021-12-07 17:16:28,07/12/21 12:19:48 PM
Recorded,2021-12-07 17:16:28,07/12/21 01:32:16 AM
Recorded,2021-12-07 17:16:29,07/12/21 07:16:22 PM
Recorded,2021-12-07 17:16:29,07/12/21 06:19:09 PM
Recorded,2021-12-07 17:16:30,07/12/21 01:19:42 PM
Recorded,2021-12-07 17:16:30,07/12/21 12:28:51 AM
Recorded,2021-12-07 17:16:31,07/12/21 10:22:57 PM
Recorded,2021-12-07 17:16:31,07/12/21 07:33:47 PM
Recorded,2021-12-07 17:16:31,07/12/21 02:45:14 PM
Recorded,2021-12-07 17:16:33,07/12/21 03:17:39 AM
Recorded,2021-12-07 17:16:34,07/12/21 10:41:58 PM
Recorded,2021-12-07 17:16:35,07/12/21 12:00:21 PM
Recorded,2021-12-07 17:16:36,07/12/21 12:14:58 AM
Recorded,2021-12-07 17:17:35,07/12/21 12:58:55 AM
Recorded,2021-12-07 17:17:36,07/12/21 04:08:20 AM
Recorded,2021-12-07 17:17:36,07/12/21 03:56:40 AM
Recorded,2021-12-07 17:17:37,07/12/21 02:09:03 PM
Recorded,2021-12-07 17:17:39,07/12/21 09:24:07 PM
,,
Recorded,2021-11-30 18:44:22,
Recorded,2021-11-30 18:44:27,
Recorded,2021-11-30 18:44:34,
Recorded,2021-11-30 18:44:39,
Recorded,2021-11-30 18:44:46,
Recorded,2021-11-30 18:44:52,
Recorded,2021-11-30 18:45:01,
Recorded,2021-11-30 18:45:08,
Recorded,2021-11-30 18:45:14,
Recorded,2021-11-30 18:45:38,
Recorded,2021-11-30 18:45:45,
Recorded,2021-11-30 18:45:49,
Recorded,2021-11-30 18:45:54,
Recorded,2021-11-30 18:45:58,
Recorded,2021-11-30 18:46:04,
Recorded,2021-11-30 18:46:09,
Recorded,2021-11-30 18:46:19,
Recorded,2021-11-30 18:46:24,
Recorded,2021-11-30 18:46:30,
Recorded,2021-11-30 18:46:45,
Recorded,2021-11-30 18:46:50,
Recorded,2021-11-30 18:46:56,
Recorded,2021-11-30 18:47:01,
Recorded,2021-11-30 18:47:08,
Recorded,2021-11-30 18:47:22,
Recorded,2021-11-30 18:47:23,
Recorded,2021-11-30 18:47:26,
Recorded,2021-11-30 18:47:31,
Recorded,2021-11-30 18:47:37,
Recorded,2021-11-30 18:47:44,
Recorded,2021-11-30 18:47:51,
Recorded,2021-11-30 18:47:56,
Recorded,2021-11-30 18:48:01,
Recorded,2021-11-30 18:48:07,
Recorded,2021-11-30 18:48:12,
Recorded,2021-11-30 18:48:18,
Recorded,2021-11-30 18:48:24,
Recorded,2021-11-30 18:48:30,
Recorded,2021-11-30 18:48:36,
Recorded,2021-11-30 18:48:41,
Recorded,2021-11-30 18:48:46,
Recorded,2021-11-30 18:48:57,
Recorded,2021-11-30 18:49:03,
Recorded,2021-11-30 18:49:07,
Recorded,2021-11-30 18:49:13,
Recorded,2021-11-30 18:49:18,
Recorded,2021-11-30 18:49:25,
Recorded,2021-11-30 18:49:30,
Recorded,2021-11-30 18:49:35,
Recorded,2021-11-30 18:49:42,
Recorded,2021-11-30 18:49:46,
Recorded,2021-11-30 18:49:54,
Recorded,2021-11-30 18:50:01,
Recorded,2021-11-30 18:50:07,
Recorded,2021-11-30 18:50:14,
Recorded,2021-11-30 18:50:20,
Recorded,2021-11-30 18:50:24,
Recorded,2021-11-30 18:50:47,
Recorded,2021-11-30 18:50:52,
Recorded,2021-11-30 18:50:57,
Recorded,2021-11-30 18:51:04,
Recorded,2021-11-30 18:51:10,
Recorded,2021-11-30 18:51:15,
Recorded,2021-11-30 18:51:19,
Recorded,2021-11-30 18:51:24,
Recorded,2021-11-30 18:51:30,
Recorded,2021-11-30 18:51:36,
Recorded,2021-11-30 18:51:47,
Recorded,2021-11-30 18:51:53,
Recorded,2021-11-30 18:51:56,
Recorded,2021-11-30 18:52:01,
Recorded,2021-11-30 18:52:07,
Recorded,2021-11-30 18:52:12,
Recorded,2021-11-30 18:52:19,
Recorded,2021-11-30 18:52:24,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-26 17:17:50,
Recorded,2021-11-26 17:17:53,
Recorded,2021-11-26 17:17:53,
Recorded,2021-11-26 17:17:55,
Recorded,2021-11-26 17:17:55,
Recorded,2021-11-26 17:17:55,
Recorded,2021-11-26 17:17:56,
Recorded,2021-11-26 17:17:56,
Recorded,2021-11-26 17:17:57,
Recorded,2021-11-26 17:17:57,
Recorded,2021-11-26 17:17:58,
Recorded,2021-11-26 17:17:58,
Recorded,2021-11-26 17:17:58,
Recorded,2021-11-26 17:17:59,
Recorded,2021-11-26 17:17:59,
Recorded,2021-11-26 17:18:00,
Recorded,2021-11-26 17:18:00,
Recorded,2021-11-26 17:18:01,
Recorded,2021-11-26 17:18:01,
Recorded,2021-11-26 17:18:01,
Recorded,2021-11-26 17:18:02,
Recorded,2021-11-26 17:18:02,
Recorded,2021-11-26 17:18:03,
Recorded,2021-11-26 17:18:03,
Recorded,2021-11-26 17:18:04,
Recorded,2021-11-26 17:18:04,
Recorded,2021-11-26 17:18:04,
Recorded,2021-11-26 17:18:05,
Recorded,2021-11-26 17:18:05,
Recorded,2021-11-26 17:18:06,
Recorded,2021-11-26 17:18:06,
Recorded,2021-11-26 17:18:07,
Recorded,2021-11-26 17:18:07,
Recorded,2021-11-26 17:18:08,
Recorded,2021-11-26 17:18:09,
Recorded,2021-11-26 17:18:09,
Recorded,2021-11-26 17:18:10,
Recorded,2021-11-26 17:18:11,
Recorded,2021-11-26 17:22:17,
Recorded,2021-11-26 17:22:17,
Recorded,2021-11-26 17:22:18,
Recorded,2021-11-26 17:22:18,
Recorded,2021-11-26 17:22:18,
Recorded,2021-11-26 17:22:19,
Recorded,2021-11-26 17:22:20,
Recorded,2021-11-26 17:22:20,
Recorded,2021-11-26 17:22:20,
Recorded,2021-11-26 17:22:21,
Recorded,2021-11-26 17:22:21,
Recorded,2021-11-26 17:22:22,
Recorded,2021-11-26 17:22:22,
Recorded,2021-11-26 17:22:22,
Recorded,2021-11-26 17:22:23,
Recorded,2021-11-26 17:22:23,
Recorded,2021-11-26 17:22:24,
Recorded,2021-11-26 17:22:24,
Recorded,2021-11-26 17:22:24,
Recorded,2021-11-26 17:22:25,
Recorded,2021-11-26 17:22:25,
Recorded,2021-11-26 17:22:26,
Recorded,2021-11-26 17:22:26,
Recorded,2021-11-26 17:22:26,
Recorded,2021-11-26 17:22:27,
Recorded,2021-11-26 17:22:27,
Recorded,2021-11-26 17:22:28,
Recorded,2021-11-26 17:22:28,
Recorded,2021-11-26 17:22:29,
Recorded,2021-11-26 17:22:29,
Recorded,2021-11-26 17:22:29,
Recorded,2021-11-26 17:22:30,
Recorded,2021-11-26 17:22:30,
Recorded,2021-11-26 17:22:31,
Recorded,2021-11-26 17:22:32,
Recorded,2021-11-26 17:22:33,
Recorded,2021-11-26 17:22:33,
Recorded,2021-11-26 17:22:34,
Recorded,2021-11-26 17:22:34,
Recorded,2021-11-26 17:22:34,
Recorded,2021-11-26 17:22:35,
Recorded,2021-11-26 17:22:35,
Recorded,2021-11-26 17:22:36,
Recorded,2021-11-26 17:22:36,
Recorded,2021-11-26 17:22:37,
Recorded,2021-11-26 17:22:37,
Recorded,2021-11-26 17:22:39,
Recorded,2021-11-26 17:22:57,
Recorded,2021-11-26 17:23:15,
Recorded,2021-11-26 17:23:15,
Recorded,2021-11-26 17:23:23,
Recorded,2021-11-26 17:23:32,
,,
Recorded,2021-11-29 18:43:14,
Recorded,2021-11-29 18:43:34,
Recorded,2021-11-29 18:43:40,
Recorded,2021-11-29 18:43:46,
Recorded,2021-11-29 18:43:53,
Recorded,2021-11-29 18:43:59,
Recorded,2021-11-29 18:44:08,
Recorded,2021-11-29 18:44:12,
Recorded,2021-11-29 18:44:24,
Recorded,2021-11-29 18:44:27,
Recorded,2021-11-29 18:44:32,
Recorded,2021-11-29 18:44:39,
Recorded,2021-11-29 18:44:46,
Recorded,2021-11-29 18:44:52,
Recorded,2021-11-29 18:44:59,
Recorded,2021-11-29 18:45:04,
Recorded,2021-11-29 18:45:10,
Recorded,2021-11-29 18:45:15,
Recorded,2021-11-29 18:45:21,
Recorded,2021-11-29 18:45:26,
Recorded,2021-11-29 18:45:32,
Recorded,2021-11-29 18:45:53,
Recorded,2021-11-29 18:45:59,
Recorded,2021-11-29 18:46:05,
Recorded,2021-11-29 18:46:10,
Recorded,2021-11-29 18:46:15,
Recorded,2021-11-29 18:46:24,
Recorded,2021-11-29 18:46:32,
Recorded,2021-11-29 18:46:40,
Recorded,2021-11-29 18:46:44,
Recorded,2021-11-29 18:46:50,
Recorded,2021-11-29 18:46:57,
Recorded,2021-11-29 18:47:03,
Recorded,2021-11-29 18:47:33,
Recorded,2021-11-29 18:47:41,
Recorded,2021-11-29 18:47:44,
Recorded,2021-11-29 18:47:49,
Recorded,2021-11-29 18:47:55,
Recorded,2021-11-29 18:48:08,
Recorded,2021-11-29 18:48:13,
Recorded,2021-11-29 18:48:18,
Recorded,2021-11-29 18:48:28,
Recorded,2021-11-29 18:48:30,
Recorded,2021-11-29 18:48:36,
Recorded,2021-11-29 18:48:44,
Recorded,2021-11-29 18:48:49,
Recorded,2021-11-29 18:48:56,
Recorded,2021-11-29 18:49:01,
Recorded,2021-11-29 18:49:05,
Recorded,2021-11-29 18:49:10,
Recorded,2021-11-29 18:49:16,
Recorded,2021-11-29 18:49:47,
Recorded,2021-11-29 18:49:50,
Recorded,2021-11-29 18:49:55,
Recorded,2021-11-29 18:50:02,
Recorded,2021-11-29 18:50:07,
Recorded,2021-11-29 18:50:22,
Recorded,2021-11-29 18:50:30,
Recorded,2021-11-29 18:50:34,
Recorded,2021-11-29 18:50:42,
Recorded,2021-11-29 18:50:50,
Recorded,2021-11-29 18:50:58,
Recorded,2021-11-29 18:51:01,
Recorded,2021-11-29 18:51:15,
Recorded,2021-11-29 18:51:20,
Recorded,2021-11-29 18:51:26,
Recorded,2021-11-29 18:51:44,
Recorded,2021-11-29 18:51:49,
Recorded,2021-11-29 18:51:53,
Recorded,2021-11-29 18:51:58,
Recorded,2021-11-29 18:52:04,
Recorded,2021-11-29 18:52:10,
Recorded,2021-11-29 18:52:17,
Recorded,2021-11-29 18:52:22,
Recorded,2021-11-29 18:52:28,
,,
,,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-19 12:32:28,
Recorded,2021-11-19 12:32:35,
Recorded,2021-11-19 12:32:42,
Recorded,2021-11-19 12:32:49,
Recorded,2021-11-19 12:32:55,
Recorded,2021-11-19 12:33:02,
Recorded,2021-11-19 12:33:10,
Recorded,2021-11-19 12:33:16,
Recorded,2021-11-19 12:33:23,
Recorded,2021-11-19 12:33:29,
Recorded,2021-11-19 12:33:37,
Recorded,2021-11-19 12:33:45,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-25 09:52:27,
Recorded,2021-11-25 09:52:27,
Recorded,2021-11-25 09:52:28,
Recorded,2021-11-25 09:52:28,
Recorded,2021-11-25 09:52:29,
Recorded,2021-11-25 09:52:29,
Recorded,2021-11-25 09:52:30,
Recorded,2021-11-25 09:54:12,
Recorded,2021-11-25 09:54:14,
Recorded,2021-11-25 09:54:15,
Recorded,2021-11-25 09:54:16,
Recorded,2021-11-25 09:54:16,
Recorded,2021-11-22 13:25:25,
Recorded,2021-11-22 13:25:26,
Recorded,2021-11-22 13:25:31,
Recorded,2021-11-22 13:25:33,
Recorded,2021-11-22 13:25:36,
Recorded,2021-11-22 13:25:38,
Recorded,2021-11-22 13:25:43,
Recorded,2021-11-22 13:25:48,
Recorded,2021-11-22 13:26:02,
Recorded,2021-11-22 13:26:09,
Recorded,2021-11-22 13:26:16,
Recorded,2021-11-22 13:26:20,
,,
Recorded,2021-11-19 12:34:09,
Recorded,2021-11-19 12:34:16,
Recorded,2021-11-19 12:34:24,
Recorded,2021-11-19 12:34:32,
Recorded,2021-11-19 12:34:39,
Recorded,2021-11-19 12:34:47,
Recorded,2021-11-19 12:34:54,
Recorded,2021-11-19 12:35:09,
Recorded,2021-11-19 12:35:15,
Recorded,2021-11-19 12:35:26,
Recorded,2021-11-19 12:35:36,
Recorded,2021-11-19 12:35:42,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-25 09:54:17,
Recorded,2021-11-25 09:54:18,
Recorded,2021-11-25 09:54:18,
Recorded,2021-11-25 09:54:19,
Recorded,2021-11-25 09:54:19,
Recorded,2021-11-25 09:54:20,
Recorded,2021-11-25 09:54:20,
Recorded,2021-11-25 09:54:24,
Recorded,2021-11-25 09:54:25,
Recorded,2021-11-25 09:54:25,
Recorded,2021-11-25 09:54:26,
Recorded,2021-11-25 09:54:27,
Recorded,2021-11-22 13:26:39,
Recorded,2021-11-22 13:27:07,
Recorded,2021-11-22 13:27:08,
Recorded,2021-11-22 13:27:09,
Recorded,2021-11-22 13:27:40,
Recorded,2021-11-22 13:27:40,
Recorded,2021-11-22 13:27:41,
Recorded,2021-11-22 13:28:06,
Recorded,2021-11-22 13:28:07,
Recorded,2021-11-22 13:28:14,
Recorded,2021-11-22 13:28:29,
Recorded,2021-11-22 13:28:33,
,,
Recorded,2021-11-19 12:36:23,
Recorded,2021-11-19 12:36:29,
Recorded,2021-11-19 12:36:34,
Recorded,2021-11-19 12:36:38,
Recorded,2021-11-19 12:36:45,
Recorded,2021-11-19 12:36:50,
Recorded,2021-11-19 12:36:56,
Recorded,2021-11-19 12:37:01,
Recorded,2021-11-19 12:37:05,
Recorded,2021-11-19 12:37:10,
Recorded,2021-11-19 12:37:15,
Recorded,2021-11-19 12:37:20,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-25 09:54:39,
Recorded,2021-11-25 09:54:40,
Recorded,2021-11-25 09:58:31,
Recorded,2021-11-25 09:58:32,
Recorded,2021-11-25 09:58:32,
Recorded,2021-11-25 09:58:33,
Recorded,2021-11-25 09:58:34,
Recorded,2021-11-25 09:58:35,
Recorded,2021-11-25 09:59:15,
Recorded,2021-11-25 09:59:16,
Recorded,2021-11-25 09:59:17,
Recorded,2021-11-25 09:59:17,
Recorded,2021-11-22 13:29:38,
Recorded,2021-11-22 13:29:39,
Recorded,2021-11-22 13:30:22,
Recorded,2021-11-22 13:30:23,
Recorded,2021-11-22 13:30:24,
Recorded,2021-11-22 13:30:27,
Recorded,2021-11-22 13:30:35,
Recorded,2021-11-22 13:30:43,
Recorded,2021-11-22 13:31:16,
Recorded,2021-11-22 13:31:17,
Recorded,2021-11-22 13:31:17,
Recorded,2021-11-22 13:31:25,
Recorded,2021-11-22 13:31:27,
,,
Recorded,2021-11-26 11:19:39,
Recorded,2021-11-26 11:19:39,
Recorded,2021-11-26 11:19:40,
Recorded,2021-11-26 11:19:41,
Recorded,2021-11-26 11:21:32,
Recorded,2021-11-26 11:22:36,
Recorded,2021-11-26 11:22:37,
Recorded,2021-11-26 11:22:38,
Recorded,2021-11-26 11:22:39,
Recorded,2021-11-26 11:23:14,
Recorded,2021-11-19 10:51:54,
Recorded,2021-11-19 10:51:58,
Recorded,2021-11-19 10:52:02,
Recorded,2021-11-19 10:52:08,
Recorded,2021-11-19 10:52:14,
Recorded,2021-11-19 10:52:19,
Recorded,2021-11-19 10:52:24,
Recorded,2021-11-19 10:52:31,
Recorded,2021-11-19 10:52:41,
Recorded,2021-11-19 10:52:44,
Recorded,2021-11-18 16:42:08,
Recorded,2021-11-18 16:42:09,
Recorded,2021-11-18 16:42:57,
Recorded,2021-11-18 16:42:58,
Recorded,2021-11-18 16:42:58,
Recorded,2021-11-18 16:42:59,
Recorded,2021-11-18 16:42:59,
Recorded,2021-11-18 16:43:00,
Recorded,2021-11-18 16:43:01,
Recorded,2021-11-18 16:43:04,
Recorded,2021-11-18 12:19:34,
Recorded,2021-11-18 12:19:40,
Recorded,2021-11-18 12:20:06,
Recorded,2021-11-18 12:20:12,
Recorded,2021-11-18 12:20:18,
Recorded,2021-11-18 12:20:25,
Recorded,2021-11-18 12:20:30,
Recorded,2021-11-18 12:20:37,
Recorded,2021-11-18 12:20:43,
Recorded,2021-11-18 12:20:51,
Recorded,2021-11-22 10:12:11,
Recorded,2021-11-22 10:12:13,
Recorded,2021-11-22 10:12:16,
Recorded,2021-11-22 10:12:26,
Recorded,2021-11-22 10:12:27,
Recorded,2021-11-22 10:12:31,
Recorded,2021-11-22 10:12:40,
Recorded,2021-11-22 10:12:42,
Recorded,2021-11-26 11:23:48,
Recorded,2021-11-26 11:23:57,
Recorded,2021-11-26 11:24:15,
Recorded,2021-11-26 11:24:16,
Recorded,2021-11-19 10:53:09,
Recorded,2021-11-19 10:53:38,
Recorded,2021-11-19 10:53:43,
Recorded,2021-11-19 10:53:50,
Recorded,2021-11-18 16:47:06,
Recorded,2021-11-18 16:47:06,
Recorded,2021-11-18 16:47:07,
Recorded,2021-11-18 16:47:08,
Recorded,2021-11-18 12:21:31,
Recorded,2021-11-18 12:21:34,
Recorded,2021-11-18 12:21:41,
Recorded,2021-11-18 12:21:47,
Recorded,2021-11-22 10:13:53,
Recorded,2021-11-22 10:13:54,
Recorded,2021-11-22 10:13:58,
Recorded,2021-11-22 10:14:00,
Recorded,2021-11-26 11:24:50,
Recorded,2021-11-26 11:24:58,
Recorded,2021-11-19 10:54:13,
Recorded,2021-11-19 10:54:19,
Recorded,2021-11-18 16:48:32,
Recorded,2021-11-18 16:48:34,
Recorded,2021-11-18 12:22:52,
Recorded,2021-11-18 12:22:57,
Recorded,2021-11-22 10:14:46,
Recorded,2021-11-22 10:14:47,
Recorded,2021-11-26 11:26:29,
Recorded,2021-11-26 11:26:37,
Recorded,2021-11-26 11:27:00,
Recorded,2021-11-26 11:27:06,
Recorded,2021-11-19 10:54:43,
Recorded,2021-11-19 10:54:51,
Recorded,2021-11-19 10:54:59,
Recorded,2021-11-19 10:55:06,
Recorded,2021-11-18 16:49:22,
Recorded,2021-11-18 16:49:23,
Recorded,2021-11-18 16:49:25,
Recorded,2021-11-18 16:49:33,
Recorded,2021-11-18 12:23:44,
Recorded,2021-11-18 12:23:53,
Recorded,2021-11-18 12:24:03,
Recorded,2021-11-18 12:24:14,
Recorded,2021-11-22 10:15:37,
Recorded,2021-11-22 10:15:42,
Recorded,2021-11-22 10:15:54,
Recorded,2021-11-22 10:16:01,
,,
Recorded,2021-11-26 11:28:00,
Recorded,2021-11-26 11:28:13,
Recorded,2021-11-26 11:28:19,
Recorded,2021-11-26 11:28:42,
Recorded,2021-11-26 11:28:56,
Recorded,2021-11-26 11:28:58,
Recorded,2021-11-19 10:55:34,
Recorded,2021-11-19 10:55:39,
Recorded,2021-11-19 10:55:47,
Recorded,2021-11-19 10:55:53,
Recorded,2021-11-19 10:56:00,
Recorded,2021-11-19 10:56:07,
Recorded,2021-11-18 16:50:18,
Recorded,2021-11-18 16:50:18,
Recorded,2021-11-18 16:50:19,
Recorded,2021-11-18 16:50:20,
Recorded,2021-11-18 16:50:26,
Recorded,2021-11-18 16:50:29,
Recorded,2021-11-18 12:24:46,
Recorded,2021-11-18 12:24:53,
Recorded,2021-11-18 12:25:00,
Recorded,2021-11-18 12:25:06,
Recorded,2021-11-18 12:25:12,
Recorded,2021-11-22 10:16:59,
Recorded,2021-11-22 10:17:32,
Recorded,2021-11-22 10:17:33,
Recorded,2021-11-22 10:17:38,
Recorded,2021-11-22 10:17:43,
Recorded,2021-11-26 11:29:20,
Recorded,2021-11-26 11:29:21,
Recorded,2021-11-26 11:29:44,
Recorded,2021-11-26 11:29:52,
Recorded,2021-11-26 11:29:58,
Recorded,2021-11-26 11:30:01,
Recorded,2021-11-19 10:56:44,
Recorded,2021-11-19 10:56:50,
Recorded,2021-11-19 10:56:56,
Recorded,2021-11-19 10:57:02,
Recorded,2021-11-19 10:57:09,
Recorded,2021-11-19 10:57:15,
Recorded,2021-11-18 16:50:53,
Recorded,2021-11-18 16:50:53,
Recorded,2021-11-18 16:50:54,
Recorded,2021-11-18 16:50:58,
Recorded,2021-11-18 16:51:02,
Recorded,2021-11-18 16:51:06,
Recorded,2021-11-18 12:25:41,
Recorded,2021-11-18 12:25:44,
